"ID","Date","Year","Method_EN","Ti.1_So.2_Ha.3","Crop.type","Main.crop.or.cover.crop","Coordinates..center.of.the.field.","Country","Farm","geometry","Crop","type","Month"
83,"2024-11-12",2024,"Sowing",2,"Winter wheat","Main crop","12.9413750110952,45.6237363917765","IT","Vallevecchia","MULTIPOLYGON (((12.938947 45.622265, 12.938775 45.622497, 12.944573 45.624155, 12.944757 45.623905, 12.943033 45.623415, 12.940859 45.6228, 12.938947 45.622265)),((12.938575 45.622766, 12.944378 45.624416, 12.944558 45.624175, 12.93876 45.622517, 12.938575 45.622766)),((12.937788 45.62383, 12.94054 45.624608, 12.943585 45.625473, 12.943768 45.62523, 12.941083 45.624464, 12.937967 45.623585, 12.937788 45.62383)))","Winter crop",2,"November"
86,"2024-06-28",2024,"Harvesting",3,"Rapeseed","Main crop","12.9413750110952,45.6237363917765","IT","Vallevecchia","MULTIPOLYGON (((12.938947 45.622265, 12.938775 45.622497, 12.944573 45.624155, 12.944757 45.623905, 12.943033 45.623415, 12.940859 45.6228, 12.938947 45.622265)),((12.938575 45.622766, 12.944378 45.624416, 12.944558 45.624175, 12.93876 45.622517, 12.938575 45.622766)),((12.937788 45.62383, 12.94054 45.624608, 12.943585 45.625473, 12.943768 45.62523, 12.941083 45.624464, 12.937967 45.623585, 12.937788 45.62383)))","Winter crop",3,"June"
124,"2024-05-11",2024,"Sowing",2,"Corn","Main crop","12.9413750110952,45.6237363917765","IT","Vallevecchia","MULTIPOLYGON (((12.938947 45.622265, 12.938775 45.622497, 12.944573 45.624155, 12.944757 45.623905, 12.943033 45.623415, 12.940859 45.6228, 12.938947 45.622265)),((12.938575 45.622766, 12.944378 45.624416, 12.944558 45.624175, 12.93876 45.622517, 12.938575 45.622766)),((12.937788 45.62383, 12.94054 45.624608, 12.943585 45.625473, 12.943768 45.62523, 12.941083 45.624464, 12.937967 45.623585, 12.937788 45.62383)))","Summer crop",2,"May"
124,"2024-09-30",2024,"Harvesting",3,"Corn","Main crop","12.941078301541,45.6241286628242","IT","Vallevecchia","MULTIPOLYGON (((12.938363 45.623051, 12.938177 45.623299, 12.943982 45.624944, 12.944166 45.624698, 12.943079 45.62438, 12.938363 45.623051)),((12.938163 45.623319, 12.937981 45.623565, 12.941095 45.624443, 12.943782 45.62521, 12.943967 45.624964, 12.938163 45.623319)))","Summer crop",3,"September"
124,"2023-07-07",2023,"Harvesting",3,"Winter wheat","Main crop","12.941078301541,45.6241286628242","IT","Vallevecchia","MULTIPOLYGON (((12.938363 45.623051, 12.938177 45.623299, 12.943982 45.624944, 12.944166 45.624698, 12.943079 45.62438, 12.938363 45.623051)),((12.938163 45.623319, 12.937981 45.623565, 12.941095 45.624443, 12.943782 45.62521, 12.943967 45.624964, 12.938163 45.623319)))","Winter crop",3,"July"
124,"2024-11-13",2024,"Sowing",2,"Winter wheat","Main crop","12.941078301541,45.6241286628242","IT","Vallevecchia","MULTIPOLYGON (((12.938363 45.623051, 12.938177 45.623299, 12.943982 45.624944, 12.944166 45.624698, 12.943079 45.62438, 12.938363 45.623051)),((12.938163 45.623319, 12.937981 45.623565, 12.941095 45.624443, 12.943782 45.62521, 12.943967 45.624964, 12.938163 45.623319)))","Winter crop",2,"November"
125,"2024-01-16",2024,"Sowing",2,"Ryegrass","Cover crop","12.9400460252915,45.6255197405488","IT","Vallevecchia","MULTIPOLYGON (((12.937402 45.624359, 12.939564 45.62497, 12.943198 45.625997, 12.943375 45.625754, 12.940473 45.62493, 12.937582 45.624112, 12.937402 45.624359)),((12.937206 45.624627, 12.939526 45.625278, 12.943002 45.626266, 12.943183 45.626017, 12.939552 45.624991, 12.937387 45.624379, 12.937206 45.624627)),((12.937014 45.624891, 12.939504 45.625595, 12.94281 45.626528, 12.942988 45.626286, 12.939514 45.625299, 12.937191 45.624647, 12.937014 45.624891)),((12.936622 45.625424, 12.93875 45.626023, 12.942421 45.627062, 12.942598 45.626819, 12.939431 45.625917, 12.936803 45.625179, 12.936622 45.625424)))","Cover crop",2,"January"
125,"2024-11-13",2024,"Sowing",2,"Winter wheat","Main crop","12.9400460252915,45.6255197405488","IT","Vallevecchia","MULTIPOLYGON (((12.937402 45.624359, 12.939564 45.62497, 12.943198 45.625997, 12.943375 45.625754, 12.940473 45.62493, 12.937582 45.624112, 12.937402 45.624359)),((12.937206 45.624627, 12.939526 45.625278, 12.943002 45.626266, 12.943183 45.626017, 12.939552 45.624991, 12.937387 45.624379, 12.937206 45.624627)),((12.937014 45.624891, 12.939504 45.625595, 12.94281 45.626528, 12.942988 45.626286, 12.939514 45.625299, 12.937191 45.624647, 12.937014 45.624891)),((12.936622 45.625424, 12.93875 45.626023, 12.942421 45.627062, 12.942598 45.626819, 12.939431 45.625917, 12.936803 45.625179, 12.936622 45.625424)))","Winter crop",2,"November"
125,"2024-09-30",2024,"Harvesting",3,"Corn","Main crop","12.9400460252915,45.6255197405488","IT","Vallevecchia","MULTIPOLYGON (((12.937402 45.624359, 12.939564 45.62497, 12.943198 45.625997, 12.943375 45.625754, 12.940473 45.62493, 12.937582 45.624112, 12.937402 45.624359)),((12.937206 45.624627, 12.939526 45.625278, 12.943002 45.626266, 12.943183 45.626017, 12.939552 45.624991, 12.937387 45.624379, 12.937206 45.624627)),((12.937014 45.624891, 12.939504 45.625595, 12.94281 45.626528, 12.942988 45.626286, 12.939514 45.625299, 12.937191 45.624647, 12.937014 45.624891)),((12.936622 45.625424, 12.93875 45.626023, 12.942421 45.627062, 12.942598 45.626819, 12.939431 45.625917, 12.936803 45.625179, 12.936622 45.625424)))","Summer crop",3,"September"
125,"2024-05-11",2024,"Sowing",2,"Corn","Main crop","6.93059539711498,52.8768828306354","IT","Vallevecchia","POLYGON ((6.929487 52.878237, 6.932571 52.875957, 6.931689 52.875536, 6.928628 52.877804, 6.929487 52.878237))","Summer crop",2,"May"
126,"2024-09-30",2024,"Harvesting",3,"Corn","Main crop","6.93059539711498,52.8768828306354","IT","Vallevecchia","POLYGON ((6.929487 52.878237, 6.932571 52.875957, 6.931689 52.875536, 6.928628 52.877804, 6.929487 52.878237))","Summer crop",3,"September"
126,"2024-11-14",2024,"Sowing",2,"Winter wheat","Main crop","6.93059539711498,52.8768828306354","IT","Vallevecchia","POLYGON ((6.929487 52.878237, 6.932571 52.875957, 6.931689 52.875536, 6.928628 52.877804, 6.929487 52.878237))","Winter crop",2,"November"
126,"2024-01-16",2024,"Sowing",2,"Ryegrass","Cover crop","6.93514345906447,52.8734630613298","IT","Vallevecchia","POLYGON ((6.937705 52.871094, 6.937665 52.87107, 6.931747 52.875443, 6.932467 52.875799, 6.932652 52.875621, 6.932822 52.875729, 6.938531 52.871479, 6.937705 52.871094))","Cover crop",2,"January"
126,"2024-05-12",2024,"Sowing",2,"Corn","Main crop","6.93514345906447,52.8734630613298","IT","Vallevecchia","POLYGON ((6.937705 52.871094, 6.937665 52.87107, 6.931747 52.875443, 6.932467 52.875799, 6.932652 52.875621, 6.932822 52.875729, 6.938531 52.871479, 6.937705 52.871094))","Summer crop",2,"May"
126,"2023-07-06",2023,"Harvesting",3,"Winter wheat","Main crop","6.93514345906447,52.8734630613298","IT","Vallevecchia","POLYGON ((6.937705 52.871094, 6.937665 52.87107, 6.931747 52.875443, 6.932467 52.875799, 6.932652 52.875621, 6.932822 52.875729, 6.938531 52.871479, 6.937705 52.871094))","Winter crop",3,"July"
125,"2023-07-06",2023,"Harvesting",3,"Winter wheat","Main crop","5.6431401243356,51.9551918787351","IT","Vallevecchia","POLYGON ((5.642864 51.955454, 5.642866 51.955448, 5.642866 51.955448, 5.642868 51.955449, 5.643506 51.955566, 5.643503 51.955572, 5.64386 51.95564, 5.643934 51.955474, 5.643853 51.955401, 5.643372 51.954993, 5.642846 51.954547, 5.642497 51.955317, 5.642473 51.955378, 5.642864 51.955454))","Winter crop",3,"July"
65,"2024-11-14",2024,"Sowing",2,"Winter wheat","Main crop","5.6431401243356,51.9551918787351","IT","Vallevecchia","POLYGON ((5.642864 51.955454, 5.642866 51.955448, 5.642866 51.955448, 5.642868 51.955449, 5.643506 51.955566, 5.643503 51.955572, 5.64386 51.95564, 5.643934 51.955474, 5.643853 51.955401, 5.643372 51.954993, 5.642846 51.954547, 5.642497 51.955317, 5.642473 51.955378, 5.642864 51.955454))","Winter crop",2,"November"
65,"2024-05-12",2024,"Sowing",2,"Corn","Main crop","5.6431401243356,51.9551918787351","IT","Vallevecchia","POLYGON ((5.642864 51.955454, 5.642866 51.955448, 5.642866 51.955448, 5.642868 51.955449, 5.643506 51.955566, 5.643503 51.955572, 5.64386 51.95564, 5.643934 51.955474, 5.643853 51.955401, 5.643372 51.954993, 5.642846 51.954547, 5.642497 51.955317, 5.642473 51.955378, 5.642864 51.955454))","Summer crop",2,"May"
65,"2023-07-06",2023,"Harvesting",3,"Winter wheat","Main crop","5.6431401243356,51.9551918787351","IT","Vallevecchia","POLYGON ((5.642864 51.955454, 5.642866 51.955448, 5.642866 51.955448, 5.642868 51.955449, 5.643506 51.955566, 5.643503 51.955572, 5.64386 51.95564, 5.643934 51.955474, 5.643853 51.955401, 5.643372 51.954993, 5.642846 51.954547, 5.642497 51.955317, 5.642473 51.955378, 5.642864 51.955454))","Winter crop",3,"July"
65,"2024-01-16",2024,"Sowing",2,"Ryegrass","Cover crop","5.65454054518355,51.9921192781232","IT","Vallevecchia","POLYGON ((5.655102 51.993251, 5.655172 51.993267, 5.655171 51.993267, 5.655172 51.993267, 5.655177 51.993268, 5.655176 51.993268, 5.655239 51.993283, 5.655245 51.993281, 5.655292 51.993261, 5.655292 51.993261, 5.656628 51.991606, 5.653609 51.99095, 5.652604 51.992703, 5.655083 51.993247, 5.655083 51.993247, 5.655102 51.993251),(5.656179 51.991602, 5.656224 51.99153, 5.656181 51.991602, 5.656179 51.991602))","Cover crop",2,"January"
65,"2024-09-30",2024,"Harvesting",3,"Corn","Main crop","5.65454054518355,51.9921192781232","IT","Vallevecchia","POLYGON ((5.655102 51.993251, 5.655172 51.993267, 5.655171 51.993267, 5.655172 51.993267, 5.655177 51.993268, 5.655176 51.993268, 5.655239 51.993283, 5.655245 51.993281, 5.655292 51.993261, 5.655292 51.993261, 5.656628 51.991606, 5.653609 51.99095, 5.652604 51.992703, 5.655083 51.993247, 5.655083 51.993247, 5.655102 51.993251),(5.656179 51.991602, 5.656224 51.99153, 5.656181 51.991602, 5.656179 51.991602))","Summer crop",3,"September"
5,"2023-10-05",2023,"Harvesting",3,"Soybean","Main crop","5.65454054518355,51.9921192781232","IT","Vallevecchia","POLYGON ((5.655102 51.993251, 5.655172 51.993267, 5.655171 51.993267, 5.655172 51.993267, 5.655177 51.993268, 5.655176 51.993268, 5.655239 51.993283, 5.655245 51.993281, 5.655292 51.993261, 5.655292 51.993261, 5.656628 51.991606, 5.653609 51.99095, 5.652604 51.992703, 5.655083 51.993247, 5.655083 51.993247, 5.655102 51.993251),(5.656179 51.991602, 5.656224 51.99153, 5.656181 51.991602, 5.656179 51.991602))","Summer crop",3,"October"
5,"2024-10-01",2024,"Harvesting",3,"Corn","Main crop","5.65454054518355,51.9921192781232","IT","Vallevecchia","POLYGON ((5.655102 51.993251, 5.655172 51.993267, 5.655171 51.993267, 5.655172 51.993267, 5.655177 51.993268, 5.655176 51.993268, 5.655239 51.993283, 5.655245 51.993281, 5.655292 51.993261, 5.655292 51.993261, 5.656628 51.991606, 5.653609 51.99095, 5.652604 51.992703, 5.655083 51.993247, 5.655083 51.993247, 5.655102 51.993251),(5.656179 51.991602, 5.656224 51.99153, 5.656181 51.991602, 5.656179 51.991602))","Summer crop",3,"October"
5,"2023-05-29",2023,"Sowing",2,"Soybean","Main crop","5.65332562644398,51.9939039302816","IT","Vallevecchia","POLYGON ((5.652575 51.992794, 5.652575 51.992794, 5.652575 51.992794, 5.652557 51.992824, 5.652494 51.992936, 5.652492 51.992937, 5.652468 51.992948, 5.652385 51.993096, 5.652375 51.993113, 5.651906 51.99394, 5.651901 51.993949, 5.651838 51.994061, 5.651833 51.99407, 5.651591 51.994497, 5.651591 51.994497, 5.651605 51.9945, 5.653908 51.995012, 5.654329 51.99448, 5.654329 51.99448, 5.654342 51.994463, 5.654986 51.993648, 5.654998 51.993632, 5.655001 51.993629, 5.655014 51.993613, 5.655054 51.993561, 5.655063 51.99355, 5.655076 51.993534, 5.655139 51.993454, 5.655148 51.993443, 5.655175 51.993409, 5.655196 51.993382, 5.653903 51.993093, 5.652642 51.992817, 5.652575 51.992794, 5.652575 51.992794))","Summer crop",2,"May"
5,"2024-11-11",2024,"Sowing",2,"Winter wheat","Main crop","5.65332562644398,51.9939039302816","IT","Vallevecchia","POLYGON ((5.652575 51.992794, 5.652575 51.992794, 5.652575 51.992794, 5.652557 51.992824, 5.652494 51.992936, 5.652492 51.992937, 5.652468 51.992948, 5.652385 51.993096, 5.652375 51.993113, 5.651906 51.99394, 5.651901 51.993949, 5.651838 51.994061, 5.651833 51.99407, 5.651591 51.994497, 5.651591 51.994497, 5.651605 51.9945, 5.653908 51.995012, 5.654329 51.99448, 5.654329 51.99448, 5.654342 51.994463, 5.654986 51.993648, 5.654998 51.993632, 5.655001 51.993629, 5.655014 51.993613, 5.655054 51.993561, 5.655063 51.99355, 5.655076 51.993534, 5.655139 51.993454, 5.655148 51.993443, 5.655175 51.993409, 5.655196 51.993382, 5.653903 51.993093, 5.652642 51.992817, 5.652575 51.992794, 5.652575 51.992794))","Winter crop",2,"November"
5,"2024-05-13",2024,"Sowing",2,"Corn","Main crop","5.65332562644398,51.9939039302816","IT","Vallevecchia","POLYGON ((5.652575 51.992794, 5.652575 51.992794, 5.652575 51.992794, 5.652557 51.992824, 5.652494 51.992936, 5.652492 51.992937, 5.652468 51.992948, 5.652385 51.993096, 5.652375 51.993113, 5.651906 51.99394, 5.651901 51.993949, 5.651838 51.994061, 5.651833 51.99407, 5.651591 51.994497, 5.651591 51.994497, 5.651605 51.9945, 5.653908 51.995012, 5.654329 51.99448, 5.654329 51.99448, 5.654342 51.994463, 5.654986 51.993648, 5.654998 51.993632, 5.655001 51.993629, 5.655014 51.993613, 5.655054 51.993561, 5.655063 51.99355, 5.655076 51.993534, 5.655139 51.993454, 5.655148 51.993443, 5.655175 51.993409, 5.655196 51.993382, 5.653903 51.993093, 5.652642 51.992817, 5.652575 51.992794, 5.652575 51.992794))","Summer crop",2,"May"
17,"2024-11-11",2024,"Sowing",2,"Winter wheat","Main crop","5.65049175766121,51.993749729563","IT","Vallevecchia","POLYGON ((5.649154 51.994027, 5.649167 51.99405, 5.64921 51.994067, 5.651402 51.994548, 5.651475 51.99455, 5.651508 51.994532, 5.651518 51.994514, 5.651228 51.99445, 5.651292 51.994342, 5.651579 51.99441, 5.652005 51.993672, 5.650384 51.993337, 5.650384 51.993337, 5.650521 51.993086, 5.650524 51.993087, 5.650551 51.99304, 5.650569 51.993005, 5.650219 51.992933, 5.650307 51.992779, 5.649894 51.992693, 5.649157 51.993995, 5.649154 51.994027))","Winter crop",2,"November"
17,"2024-05-11",2024,"Sowing",2,"Corn","Main crop","5.65197170925148,51.9916511113932","IT","Vallevecchia","POLYGON ((5.651178 51.990418, 5.651792 51.990562, 5.651291 51.991438, 5.650682 51.991311, 5.651178 51.990418, 5.651178 51.990418, 5.650193 51.992178, 5.652569 51.992703, 5.653562 51.990933, 5.651178 51.990418))","Summer crop",2,"May"
17,"2023-07-07",2023,"Harvesting",3,"Winter wheat","Main crop","5.64930517389897,51.9910269337592","IT","Vallevecchia","POLYGON ((5.650096 51.992148, 5.651083 51.990424, 5.648694 51.989905, 5.64867 51.989935, 5.647395 51.991562, 5.650096 51.992148))","Winter crop",3,"July"
17,"2024-09-30",2024,"Harvesting",3,"Corn","Main crop","5.64930517389897,51.9910269337592","IT","Vallevecchia","POLYGON ((5.650096 51.992148, 5.651083 51.990424, 5.648694 51.989905, 5.64867 51.989935, 5.647395 51.991562, 5.650096 51.992148))","Summer crop",3,"September"
70,"2023-10-18",2023,"Sowing",2,"Mixture","Cover crop","5.64930517389897,51.9910269337592","IT","Vallevecchia","POLYGON ((5.650096 51.992148, 5.651083 51.990424, 5.648694 51.989905, 5.64867 51.989935, 5.647395 51.991562, 5.650096 51.992148))","Cover crop",2,"October"
70,"2023-06-17",2023,"Sowing",2,"Soybean","Main crop","5.64819880157505,51.9926679203205","IT","Vallevecchia","POLYGON ((5.647283 51.991655, 5.646229 51.993027, 5.646471 51.99308, 5.647545 51.993307, 5.648924 51.993622, 5.649262 51.993697, 5.650038 51.992253, 5.647283 51.991655))","Summer crop",2,"June"
70,"2024-11-15",2024,"Sowing",2,"Winter wheat","Main crop","5.64819880157505,51.9926679203205","IT","Vallevecchia","POLYGON ((5.647283 51.991655, 5.646229 51.993027, 5.646471 51.99308, 5.647545 51.993307, 5.648924 51.993622, 5.649262 51.993697, 5.650038 51.992253, 5.647283 51.991655))","Winter crop",2,"November"
70,"2024-11-12",2024,"Harvesting",3,"Corn","Main crop","5.66131032997957,51.9948127712851","IT","Vallevecchia","POLYGON ((5.662744 51.99498, 5.662354 51.9949, 5.662681 51.99497, 5.662287 51.994891, 5.662281 51.994891, 5.662286 51.994888, 5.661829 51.994792, 5.660966 51.994603, 5.659996 51.994395, 5.659848 51.994616, 5.662103 51.99513, 5.662105 51.995129, 5.662542 51.99523, 5.662664 51.995079, 5.662744 51.99498))","Summer crop",3,"November"
70,"2023-10-06",2023,"Harvesting",3,"Soybean","Main crop","5.66131032997957,51.9948127712851","IT","Vallevecchia","POLYGON ((5.662744 51.99498, 5.662354 51.9949, 5.662681 51.99497, 5.662287 51.994891, 5.662281 51.994891, 5.662286 51.994888, 5.661829 51.994792, 5.660966 51.994603, 5.659996 51.994395, 5.659848 51.994616, 5.662103 51.99513, 5.662105 51.995129, 5.662542 51.99523, 5.662664 51.995079, 5.662744 51.99498))","Summer crop",3,"October"
70,"2024-05-15",2024,"Sowing",2,"Corn","Main crop","5.66131032997957,51.9948127712851","IT","Vallevecchia","POLYGON ((5.662744 51.99498, 5.662354 51.9949, 5.662681 51.99497, 5.662287 51.994891, 5.662281 51.994891, 5.662286 51.994888, 5.661829 51.994792, 5.660966 51.994603, 5.659996 51.994395, 5.659848 51.994616, 5.662103 51.99513, 5.662105 51.995129, 5.662542 51.99523, 5.662664 51.995079, 5.662744 51.99498))","Summer crop",2,"May"
70,"2023-11-28",2023,"Sowing",2,"Mixture","Cover crop","5.66131032997957,51.9948127712851","IT","Vallevecchia","POLYGON ((5.662744 51.99498, 5.662354 51.9949, 5.662681 51.99497, 5.662287 51.994891, 5.662281 51.994891, 5.662286 51.994888, 5.661829 51.994792, 5.660966 51.994603, 5.659996 51.994395, 5.659848 51.994616, 5.662103 51.99513, 5.662105 51.995129, 5.662542 51.99523, 5.662664 51.995079, 5.662744 51.99498))","Cover crop",2,"November"
131,"2023-07-07",2023,"Harvesting",3,"Winter wheat","Main crop","5.65183544734645,51.9870229883013","IT","Vallevecchia","POLYGON ((5.652825 51.986041, 5.652269 51.985923, 5.650743 51.987772, 5.651757 51.987987, 5.652825 51.986041, 5.652825 51.986041))","Winter crop",3,"July"
131,"2024-06-19",2024,"Sowing",2,"Soybean","Main crop","5.65183544734645,51.9870229883013","IT","Vallevecchia","POLYGON ((5.652825 51.986041, 5.652269 51.985923, 5.650743 51.987772, 5.651757 51.987987, 5.652825 51.986041, 5.652825 51.986041))","Summer crop",2,"June"
131,"2024-06-05",2024,"Termination cover crop",3,"Soybean","Main crop","5.65183544734645,51.9870229883013","IT","Vallevecchia","POLYGON ((5.652825 51.986041, 5.652269 51.985923, 5.650743 51.987772, 5.651757 51.987987, 5.652825 51.986041, 5.652825 51.986041))","Summer crop",3,"June"
131,"2024-11-14",2024,"Harvesting",3,"Soybean","Main crop","5.64476907284228,51.9896839718423","IT","Vallevecchia","POLYGON ((5.644393 51.989203, 5.643977 51.989868, 5.645148 51.990165, 5.645559 51.989499, 5.644393 51.989203))","Summer crop",3,"November"
129,"2024-06-04",2024,"Termination cover crop",3,"Soybean","Main crop","5.64476907284228,51.9896839718423","IT","Vallevecchia","POLYGON ((5.644393 51.989203, 5.643977 51.989868, 5.645148 51.990165, 5.645559 51.989499, 5.644393 51.989203))","Summer crop",3,"June"
129,"2024-11-16",2024,"Sowing",2,"Mixture","Cover crop","5.65670063016538,51.9927344964394","IT","Vallevecchia","POLYGON ((5.65777 51.992226, 5.656735 51.991946, 5.655658 51.993302, 5.656247 51.993437, 5.656603 51.993519, 5.65777 51.992226))","Cover crop",2,"November"
129,"2024-06-20",2024,"Sowing",2,"Soybean","Main crop","5.65670063016538,51.9927344964394","IT","Vallevecchia","POLYGON ((5.65777 51.992226, 5.656735 51.991946, 5.655658 51.993302, 5.656247 51.993437, 5.656603 51.993519, 5.65777 51.992226))","Summer crop",2,"June"
129,"2024-01-22",2024,"Sowing",2,"Ryegrass","Cover crop","5.65670063016538,51.9927344964394","IT","Vallevecchia","POLYGON ((5.65777 51.992226, 5.656735 51.991946, 5.655658 51.993302, 5.656247 51.993437, 5.656603 51.993519, 5.65777 51.992226))","Cover crop",2,"January"
129,"2023-07-05",2023,"Harvesting",3,"Winter wheat","Main crop","5.65670063016538,51.9927344964394","IT","Vallevecchia","POLYGON ((5.65777 51.992226, 5.656735 51.991946, 5.655658 51.993302, 5.656247 51.993437, 5.656603 51.993519, 5.65777 51.992226))","Winter crop",3,"July"
129,"2024-11-14",2024,"Harvesting",3,"Soybean","Main crop","5.65670063016538,51.9927344964394","IT","Vallevecchia","POLYGON ((5.65777 51.992226, 5.656735 51.991946, 5.655658 51.993302, 5.656247 51.993437, 5.656603 51.993519, 5.65777 51.992226))","Summer crop",3,"November"
130,"2023-07-05",2023,"Harvesting",3,"Winter wheat","Main crop","5.65670063016538,51.9927344964394","IT","Vallevecchia","POLYGON ((5.65777 51.992226, 5.656735 51.991946, 5.655658 51.993302, 5.656247 51.993437, 5.656603 51.993519, 5.65777 51.992226))","Winter crop",3,"July"
130,"2024-11-14",2024,"Harvesting",3,"Soybean","Main crop","5.65670063016538,51.9927344964394","IT","Vallevecchia","POLYGON ((5.65777 51.992226, 5.656735 51.991946, 5.655658 51.993302, 5.656247 51.993437, 5.656603 51.993519, 5.65777 51.992226))","Summer crop",3,"November"
130,"2024-11-16",2024,"Sowing",2,"Mixture","Cover crop","5.65670063016538,51.9927344964394","IT","Vallevecchia","POLYGON ((5.65777 51.992226, 5.656735 51.991946, 5.655658 51.993302, 5.656247 51.993437, 5.656603 51.993519, 5.65777 51.992226))","Cover crop",2,"November"
130,"2024-01-22",2024,"Sowing",2,"Ryegrass","Cover crop","5.65670063016538,51.9927344964394","IT","Vallevecchia","POLYGON ((5.65777 51.992226, 5.656735 51.991946, 5.655658 51.993302, 5.656247 51.993437, 5.656603 51.993519, 5.65777 51.992226))","Cover crop",2,"January"
130,"2024-06-20",2024,"Sowing",2,"Soybean","Main crop","5.65670063016538,51.9927344964394","IT","Vallevecchia","POLYGON ((5.65777 51.992226, 5.656735 51.991946, 5.655658 51.993302, 5.656247 51.993437, 5.656603 51.993519, 5.65777 51.992226))","Summer crop",2,"June"
130,"2024-06-04",2024,"Termination cover crop",3,"Soybean","Main crop","5.65670063016538,51.9927344964394","IT","Vallevecchia","POLYGON ((5.65777 51.992226, 5.656735 51.991946, 5.655658 51.993302, 5.656247 51.993437, 5.656603 51.993519, 5.65777 51.992226))","Summer crop",3,"June"
104,"2023-07-05",2023,"Harvesting",3,"Winter wheat","Main crop","5.67166789280274,51.9913503632904","IT","Vallevecchia","POLYGON ((5.670935 51.990902, 5.670896 51.990935, 5.670512 51.991484, 5.672582 51.99179, 5.672813 51.991319, 5.672821 51.991291, 5.672545 51.991223, 5.672514 51.991264, 5.67251 51.991308, 5.672408 51.991301, 5.672339 51.991247, 5.672379 51.991182, 5.671692 51.991013, 5.671686 51.991021, 5.671673 51.991018, 5.671678 51.991009, 5.671327 51.990923, 5.671309 51.990956, 5.670993 51.990885, 5.670935 51.990902))","Winter crop",3,"July"
104,"2024-11-14",2024,"Harvesting",3,"Soybean","Main crop","5.67166789280274,51.9913503632904","IT","Vallevecchia","POLYGON ((5.670935 51.990902, 5.670896 51.990935, 5.670512 51.991484, 5.672582 51.99179, 5.672813 51.991319, 5.672821 51.991291, 5.672545 51.991223, 5.672514 51.991264, 5.67251 51.991308, 5.672408 51.991301, 5.672339 51.991247, 5.672379 51.991182, 5.671692 51.991013, 5.671686 51.991021, 5.671673 51.991018, 5.671678 51.991009, 5.671327 51.990923, 5.671309 51.990956, 5.670993 51.990885, 5.670935 51.990902))","Summer crop",3,"November"
104,"2024-06-21",2024,"Sowing",2,"Soybean","Main crop","5.67137832740327,51.9922415541753","IT","Vallevecchia","POLYGON ((5.670504 51.991494, 5.670087 51.992138, 5.669816 51.992557, 5.67299 51.992982, 5.673224 51.992748, 5.672157 51.992532, 5.672159 51.992513, 5.67221 51.992523, 5.672243 51.992459, 5.672523 51.991909, 5.672582 51.99179, 5.670512 51.991484, 5.670504 51.991494))","Summer crop",2,"June"
104,"2024-01-22",2024,"Sowing",2,"Ryegrass","Cover crop","5.67137832740327,51.9922415541753","IT","Vallevecchia","POLYGON ((5.670504 51.991494, 5.670087 51.992138, 5.669816 51.992557, 5.67299 51.992982, 5.673224 51.992748, 5.672157 51.992532, 5.672159 51.992513, 5.67221 51.992523, 5.672243 51.992459, 5.672523 51.991909, 5.672582 51.99179, 5.670512 51.991484, 5.670504 51.991494))","Cover crop",2,"January"
104,"2024-06-04",2024,"Termination cover crop",3,"Soybean","Main crop","5.67137832740327,51.9922415541753","IT","Vallevecchia","POLYGON ((5.670504 51.991494, 5.670087 51.992138, 5.669816 51.992557, 5.67299 51.992982, 5.673224 51.992748, 5.672157 51.992532, 5.672159 51.992513, 5.67221 51.992523, 5.672243 51.992459, 5.672523 51.991909, 5.672582 51.99179, 5.670512 51.991484, 5.670504 51.991494))","Summer crop",3,"June"
103,"2024-11-17",2024,"Sowing",2,"Vetch","Cover crop","5.65557027186365,51.9950827551857","IT","Vallevecchia","POLYGON ((5.656613 51.995234, 5.656369 51.995183, 5.656485 51.994996, 5.65485 51.994631, 5.654552 51.995139, 5.656422 51.995554, 5.656613 51.995234),(5.656397 51.995507, 5.656194 51.995461, 5.65629 51.995332, 5.656457 51.995372, 5.656397 51.995507))","Cover crop",2,"November"
103,"2024-06-21",2024,"Sowing",2,"Soybean","Main crop","5.65557027186365,51.9950827551857","IT","Vallevecchia","POLYGON ((5.656613 51.995234, 5.656369 51.995183, 5.656485 51.994996, 5.65485 51.994631, 5.654552 51.995139, 5.656422 51.995554, 5.656613 51.995234),(5.656397 51.995507, 5.656194 51.995461, 5.65629 51.995332, 5.656457 51.995372, 5.656397 51.995507))","Summer crop",2,"June"
103,"2024-01-22",2024,"Sowing",2,"Ryegrass","Cover crop","5.65557027186365,51.9950827551857","IT","Vallevecchia","POLYGON ((5.656613 51.995234, 5.656369 51.995183, 5.656485 51.994996, 5.65485 51.994631, 5.654552 51.995139, 5.656422 51.995554, 5.656613 51.995234),(5.656397 51.995507, 5.656194 51.995461, 5.65629 51.995332, 5.656457 51.995372, 5.656397 51.995507))","Cover crop",2,"January"
103,"2023-07-05",2023,"Harvesting",3,"Winter wheat","Main crop","5.65557027186365,51.9950827551857","IT","Vallevecchia","POLYGON ((5.656613 51.995234, 5.656369 51.995183, 5.656485 51.994996, 5.65485 51.994631, 5.654552 51.995139, 5.656422 51.995554, 5.656613 51.995234),(5.656397 51.995507, 5.656194 51.995461, 5.65629 51.995332, 5.656457 51.995372, 5.656397 51.995507))","Winter crop",3,"July"
